pid,dt,url,title,price,neighb,sqft,lat,lng,accuracy,body_text,laundry_known,laundry_onpremises,laundry_inunit,room_known,private_room,bath_known,private_bath,parking_known,onsite_parking
6037880535,2017-03-10 08:56,http://sfbay.craigslist.org/sfc/roo/6037880535.html,"Beautiful large, *Sunny* quiet room with patio in 2 Br apt",1370,inner sunset / UCSF,0,37.756582,-122.465790,15,"Beautiful large, *Sunny* quiet room with patio in 2 Bedroom apartment shared with two other women in their late twenties. 

THE ROOM
I can't tell you how much I've LOVED this room. I'm moving out so I can move in with my boyfriend. There's no way I'd leave it otherwise.  

*The lighting is perfect. 
*It's bright, open, and incredibly spacious. I even have room for a coffee table and chair, and still have floor space for yoga/working out. 
*It's top floor, and there's absolutely no street noise.
*The closet is ENORMOUS. At least twice the size of a normal closet.
*It's carpeted, so it's nice and cozy
*Oh, and you get your own patio, which is the size of around 2.5 parking spots, and overlooks Golden Gate Park. 

ROOMMATES
You'd be sharing the apartment (not the room) with two 27 year old women. They share the second bedroom of the 2 BR apartment. They're both healthcare students (Nursing and Dentistry) and are incredibly sweet and kind. 

THE APARTMENT
*One bathroom with a shower/tub (we always ask each other if it's ok if we shower, before hopping in)
*Full kitchen (minus a dishwasher, but that's SF)
*Dining area
*Living room
*Patio off the dining area/living room
*Coin-op Laundry in the building 

The apartment is available as early as 3/25, but 4/1 is probably more realistic. 

If you're interested, please tell me a bit about yourself, what you're looking for, and your availability this upcoming week, so we can arrange a viewing. 

I'll be available to show the apartment on Tuesday (14th)  and Wednesday (15th) evening, and most of next weekend.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6037806948,2017-03-10 08:55,http://sfbay.craigslist.org/sby/roo/6037806948.html,Luxury Townhouse - Private Bedroom w/ Bathroom for rent.,475,sunnyvale,0,37.372340,-122.029610,7,"Luxury Townhouse - Private Bedroom w/ Bathroom for rent.

Large single family home in a residential neighborhood, $475 per month in fees, no time limit.Be aware that anyone using or drinking will be removed to maintain the integrity and safety of the house for others.We are all social learners and with the support, encouragement, and modeling you stand the best chance at maintaining a sober lifestyle at a place like ours. 

Do you or your family member need some structure and supervision to stay clean and sober? Did you know that a safe environment with other people actively working a recovery lifestyle is THE best option?The house runs on a semi-autonomous level but with enough support and supervision from staff to help keep things running smoothly.We also have a residential program similar to treatment and we also have a dual diagnosis sober living program.

(////4/////ONE////5////)////FIVE////O///8////EIGHT////9///SEVEN///0


FOR AN APPOINTMENT TEXT OR CALL HERE::::",FALSE,FALSE,False,True,TRUE,True,TRUE,FALSE,FALSE
6037876638,2017-03-10 08:54,http://sfbay.craigslist.org/sfc/roo/6037876638.html,"Accept barter trade for a shared studio here in LA, CA- 420 friendly",,Los Angeles,0,34.137800,-118.242500,22,"If you are ready to move in, my apartment is available anytime now here in Los Angeles. Seeking a Caucasian male who is mature in thinking and ways that doesn't bother much and very open minded person with sexual orientation. I won't be there all the time because I work long hours. Will accept all kinds of background as long as your friendly, quite and nonviolent person. Just email me your contact number and what's your expectations with picture of yourself would be great.",FALSE,FALSE,False,True,FALSE,True,FALSE,FALSE,FALSE
6037859186,2017-03-10 08:53,http://sfbay.craigslist.org/pen/roo/6037859186.html,Palo Alto Bedroom,1400,palo alto,110,37.418000,-122.127400,22,"Private room and full bath to share with professional  in a updated 2 bedroom house . Light kitchen privileges , all utilities included , internet and cable TV.",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6037794729,2017-03-10 08:52,http://sfbay.craigslist.org/sby/roo/6037794729.html,All Utilities Included - Room Available In Towson - campbell Area!!!,450,campbell,0,37.279243,-121.957169,7,"I am looking for a roommate or two for my home in campbell. (In case you are not familiar with it, it's a quiet little neighborhood tucked away behind where Memorial Stadium once stood.)I'm a working student, with 2 extremely fluffy cats. I'm pretty low key. I tend to keep to myself, but can also be chatty from time to time. I don't have many people over, I tend to do my socializing outside the home, and would prefer someone the same. I don't smoke, and rarely drink. I'm a pretty liberal lady, lgbtq and all friendly. I dig music, art, history, and useless trivia.

Rent $450/month (and includes internet, water, electric, and some baked goods I snag from work!) The house has a washer/dryer, dishwasher, wood burning fireplace, and a beautiful deck. I have some bedroom furniture if needed. Also, parking is never an issue in the neighborhood. You can always find street parking, and I also have a parking pad out back that I never use. I am also a block away from a few bus lines, and the Hopkins shuttle is about a 10 minute walk.

Ideally I'm looking for someone starting mid April, but may be able to make earlier arrangements if necessary. You don't have to be a super neat freak, just make sure to clean up after yourself. A dish in the sink left overnight is okay, but I may start to get annoyed if it's much longer.


(:::::4:::::O:::::EIGHT:::::) :::::2:::::NINE:::::O:::::O:::::4:::::7:::::6


FOR AN APPOINTMENT TEXT OR CALL HERE::::",FALSE,FALSE,False,True,TRUE,True,TRUE,FALSE,FALSE
6037872850,2017-03-10 08:52,http://sfbay.craigslist.org/eby/roo/6037872850.html,Room for rent in Concords finest. UTILITIES INCLUDED,900,concord / pleasant hill / martinez,0,37.950400,-122.026300,22,"Seeking a friendly, trustworthy tenant to rent a room. The interior of the home is NEW and ALL UTILITIES ARE INCLUDED. 

This tenant must be drug free, conscientious, neat, quiet, and respectful while being an excellent steward of the property.

Located off Treat Blvd and San Miguel Rd, bordering Walnut Creek, this home offers:

- 3 bedroom (1 of which will be yours), 2 bathrooms
- 1700 sq ft of living space
- ALL UTILITIES INCLUDED (internet, WiFi, water, pg&e, parking, storage)
- central heating and AC
- newly updated kitchen
- washer and dryer
- BBQ outside
- large front and back yards
- new interior paint, carpets, and wood floor
- new bathroom
- walking distance of Contra Costa Canal, Trader Joes, etc. and 2 minutes away from BART. 

The room/home is available IMMEDIATELY. To be considered for occupancy, a credit/ background check, verification of income, and reference, will be required ($40 fee per applicant). 

1 year minimum lease
First months rent + $900 security deposit.

** If you are interested in seeing this room and home, please respond with a few sentences about yourself, what you do, and why you'd make a great tenant. The home is shared by 2 other working men in their 40's.",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6028057120,2017-03-10 08:51,http://sfbay.craigslist.org/nby/roo/6028057120.html,"MATURE MAN, WORKING PLUMBER SEEKS PRIVACY & SECURITY FOR RENTAL",,greenbrae,0,37.947900,-122.536300,22,"If you are reading this I appreciate it. I'm a man in my sixties who's been a plumber for over forty years and have my own little business doing remodeling and radiant heating in the North and East Bay Area.

I'm looking for a place to rent for around $800.00 a month where I am not renting a bedroom only, where I feel like I am living in a box.

Preferably, I would like to share maybe a 2 bedroom with one straight man where we each feel like we have plenty of space and a conservative, respective atmosphere.

I am not a drinker or drug user. No surprises. No bad habits. I work usually at least one-half or more of the week.

Wouldn't mind living in a home, for example, where the main family lived on one floor and I lived on another floor with its own separate entrance. I would also be interested in trade, I do plumbing for the property in exchange for portion of rent.

I have personal and credit references typed up.

Prior to a year ago, I lived in San Rafael for 16 years. Most of my work is in Berkely, San Francisco and Marin County.

IMPORTANT!

I have very limited computer knowledge so please PHONE CALLS ONLY.

Thank you very much for your time.

Robert",FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6037855343,2017-03-10 08:50,http://sfbay.craigslist.org/pen/roo/6037855343.html,Rent a nice room,750,san mateo,0,37.550700,-122.327600,22,"I am renting a nice room with furniture that is available for now to move in. I live with my husband and more two roommates.
I am looking for someone without any addictions also that works all day. Light cooking and it is not allowed party,smoking and over night guess. The rent is $750 and $400 security deposit. Call me to see the room.",TRUE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6037868076,2017-03-10 08:49,http://sfbay.craigslist.org/sfc/roo/6037868076.html,We need a new housemate...,1400,mission district,0,37.750900,-122.415300,22,"Mission Bedroom Available April 1 2017

Looking for a third housemate. Three bedroom mission flat renovated in 2013, with all the amenities. Nice kitchen with stainless appliances. Fresh paint, light fixtures, and refinished floors. Pictures available for serious applicants. No common space besides kitchen. Coin op washer and dryer on premises. 

Good sized bedroom with closet. Share the household with two low key, laid back, quiet females. Good communication and cleanliness is a must.  Both of are busy professionals, never the type to bring the party home, we pretty much keep to ourselves but definitely enjoy each others company when time allows. Please do not apply if you work from home, or plan on working from home at anytime in the future.  

Rent is $1400 a month, all utilities included. Utilities include Comcast high speed internet, water, garbage, electricity and weekly housekeeper. Deposit is $2000, due upon move in. No smoking cigarettes, but 420 friendly. Absolutely no pets. 

If you're interested, email me a bit about yourself and I'll send you some photos.",TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,FALSE
6037831188,2017-03-10 08:49,http://sfbay.craigslist.org/eby/roo/6037831188.html,"Furnished Master Bedroom W/ Pri Bath, All utils included, Available.",440,alameda,0,37.768408,-122.264786,7,"Furnished Master Bedroom W/ Pri Bath, All utils included, Available.

Tow Spots in shared rooms availabe for spring 2017 semester, short term lease till end of may! $440 per tenant per shared room.
3 bedrooms, two shared and two single rooms available at this beautiful home, two balconies, secured garage parking, bin patio with fire pit, great view, washer and dryer on site, front patio with great view, living room with big tv, cable and wifi, kitchen fully equipped, towel, sheets and pillows will be provided, maid service available. Oceanview from the front balcony, secure neigborhood, this property is worth $1.35 m


Large 3 Bedroom Home with FANTASTIC Views!!! This house features breathtaking daytime and nighttime views of alameda, the ocean and beaches, piers and jetties and cityscapes, and the wonderful Sea World Fireworks, but doesn't stop there. It's a short few blocks to the beach or the bay, even closer to restaurants and shopping. Yet, with all the great proximity to attractions in the area, the house itself sits above the fray, lending a sense of sanctuary and tranquility to your visit.


(//4///ONE///5///)////3////NINE////0/////FIVE////1////3///NINE


IF INTERESTED JUST REPLY VIA AVOBE NUMBER!!!!",FALSE,FALSE,False,True,TRUE,True,TRUE,FALSE,FALSE
6037866673,2017-03-10 08:48,http://sfbay.craigslist.org/eby/roo/6037866673.html,Renting a room in my 3 bedroom and 2 bath home,750,concord / pleasant hill / martinez,120,37.957500,-121.975000,22,"Renting a room in my 3 bedroom and 2 bath home.

Located near the State Streets in Concord. Close to grocery, gas, and public transportation.

The room is about 10x12 with a medium size closet with mirrored doors.

House is in nice shape I try to make repairs as quickly as I can since I own the home.

Washer/Dryer in garage
AC/Heat. All the rooms also have remote control ceiling fans.
Wifi 
Cable/DVR
Stream Smart Box
Big Screen and surround sound inside living room and outside patio.

Please text me if you would like any additional information. I am showing all weekend 03/11 and 03/12

Rent including utilities is $750. This works out as long as utilities are not abused. There is one other roommate who is gone I would say 50 percent of the time for work or his permanent residence.

Additionally medium size Blue Nose who spends 80 percent time in the yard. Once she knows you can throw a tennis ball she will be your best friend.

Steven 

 


Room available April 1st",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6037866015,2017-03-10 08:48,http://sfbay.craigslist.org/sfc/roo/6037866015.html,Single room available in a 3br/2br - two blocks from the golden gate!,1250,sunset / parkside,125,37.761134,-122.489853,15,"Hi!

We are looking to fill a vacancy in our 3br/2br apartment - available April 1st.
The room comes partially furnished - it includes a queen bed and if you want it, a six-drawer dresser.

About the apartment:
We live on the second floor of a three-unit building overlooking Judah St. The N stops right outside our door, so it's convenient getting downtown (~35min) or a bunch of other neighborhoods across the city. We share a garage with the other tenants, and share a parking space amongst ourselves. We've got our own washer/dryer, a good sized kitchen, a large living room / dining room area. We don't have cable, so utilities generally run us ~$40/mo per person.

About the neighborhood:
The sunset is a quiet, laid-back neighborhood. We have a convenience store downstairs and a couple restaurants on the block, and most everything else is available a few blocks away on the Irving St corridor. Plenty of parking all around and only two blocks from golden gate park - its amazing!!

About the roommates:
We're two guys in our mid to late 20s who have been living in this unit for the past three years. We love our apartment and we love the sunset, so we're looking for someone who shares that same enthusiasm. In many ways we embody the neighborhood - we're no-frills, low-stress, easy going. We enjoy each other's company and hope the same can be said for our new roommate. We're huge into music and make a lot of it ourselves at home; other things we love include breakfast, baseball, bikes, and the couple who owns the corner store beneath us - nothing like a friendly relationship with the people who sell you your beer :). We host friends, but rarely parties.

About you:
Shoot us an email! Tell us about yourself and the album you're current obsessing over :)",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,TRUE
6028503969,2017-03-10 08:47,http://sfbay.craigslist.org/sfc/roo/6028503969.html,EMOJI HOME - PRIVATE ROOM in Community of Creatives,1450,SOMA / south beach,2000,37.773051,-122.403205,15,"THE HOUSE
EmojiHome is a community driven shared apartment and is part of a network of communal homes. We offer affordable, furnished and month-to-month housing options that provide a nurturing environment for our awesome residents.
This is our premium flat, with only 3 beds per room instead of four to give you more space of living and intimacy for a reasonable price. We also have a large terrasse with barbecue. 

http://emojihome.co/housing/4

-> We also have a more affordable 3 beds / room option, go here : 
http://emojihome.co/housing/1",TRUE,FALSE,True,True,TRUE,True,FALSE,FALSE,FALSE
6037862358,2017-03-10 08:46,http://sfbay.craigslist.org/sby/roo/6037862358.html,Big Master bedroom,1200,san jose west,0,37.302742,-121.980169,15,"Seeking a FEMALE professional or student roommate (one person only) to rent a master bedroom with private full bathroom and two big closets. Includes extra storage. Washer and dryer in unit. Complex has a pool and jacuzzi.  Rent includes ALL utilities (incl. high speed internet).  
	
Fantastic location, (Saratoga Ave. and San Tomas Aquino Rd. in West San Jose) Beautiful neighborhood, extremely safe and quiet. Walking distance to library and post office. Close to 280, Safeway, Westfield Valley Fair mall and great restaurants.

Roommate: 
Nonsmoking, no drugs, no pets (complex doesn't allow them)
Student or working professional. 
I require a background check and proof of income

Me: I am a professional single woman who works full time M-F, very social and easy going.

Move in cost:
*$1,200.00 first month rent.
*$800.00 security deposit.

If you are interested, please send me an email with your phone number, with brief description of yourself (interest, work hours) including LinkedIn profile is also helpful.

Thank you for reading my post. 

Happy hunting.",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6037861657,2017-03-10 08:45,http://sfbay.craigslist.org/sby/roo/6037861657.html,room for rent,1000,campbell,0,37.280300,-121.953900,22,"Prefer a single female who nice and neath with respected each other as the roommates .
who can rent my room 3months+ .

Private bathroom as price post , if share the bathroom with my daughter is $900.

we  are nice peace and rent cover electric and internet ......and simple cook if you like.

please contact me by text or call than email me.",TRUE,TRUE,False,True,TRUE,True,TRUE,TRUE,TRUE
6037838713,2017-03-10 08:45,http://sfbay.craigslist.org/pen/roo/6037838713.html,Room for rent,900,south san francisco,0,,,,"Hi I have a small room for short term rent approximately 1-2 months,bathroom is shared. Wifi & utilities included in rent. $200 refundable security deposit, first & last month, $2000 move in",FALSE,FALSE,False,True,TRUE,True,FALSE,TRUE,FALSE
6023287880,2017-03-10 08:45,http://sfbay.craigslist.org/sfc/roo/6023287880.html,"Furnished Comfortable Bedroom in Beautiful, Quiet Home - $1,300",,inner richmond,0,37.783189,-122.458998,15,"Furnished bedroom with closet in clean, beautiful home in inner Richmond District at Clement and Arguello. Available now. $1,300 rent, plus utilities. Month-to-month lease. Very comfortable, clean living space. Great popular and safe neighborhood, with many restaurants and shops. One block from Sunday Farmers Market. Across the street from Arsicault, just named America's #1 Bakery in 2016 by Bon Appetit!! Also near Golden Gate Park, Laurel Village, USF and UCSF. Excellent public transportation, some within one block, including 38 Geary, 1 California, 2 Clement, 4 Sutter, 31 Balboa and 33 Potrero bus lines. Shared kitchen and bathroom. No pets. First and last, plus $400 security. Please call 

 
for further information, rather than emailing inquiries, and thanks for speaking clearly when leaving messages.",FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6037833648,2017-03-10 08:44,http://sfbay.craigslist.org/eby/roo/6037833648.html,Moving to the Bay Area? Cozy Furnished Room for Short Term Rental,,oakland lake merritt / grand,0,,,,"Pleasant fully furnished room for one person in quiet private home. 
Ideal for a visiting professional or someone in transition.

Convenient area with free street parking and easy access to downtown Oakland, Berkeley, Emeryville and San Francisco. Room has full size bed, TV with premium channels, and wireless internet. 
Linens and towels provided. Use of kitchen and laundry room.

$450 per week; $1,350 per month includes everything.
*To ensure a reply, please include dates, your email address and phone number and something about yourself.",FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6012943065,2017-03-10 08:44,http://sfbay.craigslist.org/eby/roo/6012943065.html,Room for rent/House share,900,oakland hills / mills,140,37.797848,-122.200069,7,"Unfurnished or furnished room available in 3 bedroom 2 bath two story house. Share upstairs including bath and kitchen with one roommate, 9 to 6 professional female.
900/month plus utilities. Month to month, longer term preferable. 
All wood floors, uncluttered and quiet household on quiet street. Private back yard. Easy street parking.
Laurel district, California street at Laurel.
900 + 900 + 500 moves you in.
Looking for employed (One) person with local references. 
No pets.
Please include your phone number with reply.",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6034898393,2017-03-10 08:42,http://sfbay.craigslist.org/eby/roo/6034898393.html,"Three Story Furnished Condo 3br 4ba (Walnut Creek, Near BART, Pool)",1600,walnut creek,3000,37.926191,-122.069736,7,"I'm renting a master suite in a great three story condo in Walnut Creek, walking distance to Coffee Bean, Sprouts, Club Sport, Freebirds, Pleasant Hill BART, and a 5 min. drive into Downtown! The entire condo has roughly 3,000 square feet of living space, 3 bedrooms, 4 full bathrooms, a beautiful kitchen, built-in bar, patio, living room, family room, washer and dryer room, and a 3 car garage.


The bottom floor has a master suite, laundry room and three car garage. 
The second floor has two living rooms, a full bathroom, dining room, patio, remodeled kitchen and built-in bar and is fully furnished. 
The third floor has two bedrooms both with in-suite bathrooms. 
There is a community pool, jacuzzi, running / walking trail (contra costa canal trail), and tennis courts.


Available for rent is the downstairs master suite with closet and in-suite bathroom for $1600/mo. Great for traveling nurses!


I'm looking for a housemate who is responsible, clean and respectful. Preferably mid-twenties to mid-thirties. No pets, smoking is ok but only outside on the patio or in the front yard. An application will be required which will include a credit check, and calling references. Deposit will be a month and a half's rent.

Feel free to contact me via text if you would like to see the place or have any questions.",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,TRUE
6016681316,2017-03-10 08:40,http://sfbay.craigslist.org/nby/roo/6016681316.html,1 Bdr w/private full bath $975.00,975,san rafael,0,38.033900,-122.585500,22,"Share: kitchen, washer/dryer, back yard. Must be employed outside of the home, or attend school. 
One person ONLY, Utilities included, free wifi, cable.Available now. Sorry no pets, already have cats/dogs, must be animal friendly.
Reply via e-mail or tx/call 
 
 I only check my e-mail M-F 8am-4pm",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6037819087,2017-03-10 08:39,http://sfbay.craigslist.org/pen/roo/6037819087.html,"Lovely room in nice, safe, quiet neighborhood",900,san bruno,0,37.624700,-122.429000,22,"A bright & finely furnished room in a large, charming house.

Nice, safe, quiet neighborhood, close to Skyline College, SFSU, SFO airport, San Francisco and all other conveniences.

The room has a very large closet with mirrored sliding doors and hardwood floors.

One person only. Great for college student or professional single female, and great for airline attendants.

No pets, No drugs, Nonsmoker (because of allergies).

No cooking or kitchen access.

Free Wi-Fi

$900 deposit plus first month rent move in.

For more details:",FALSE,FALSE,False,True,TRUE,True,FALSE,FALSE,FALSE
6037849695,2017-03-10 08:39,http://sfbay.craigslist.org/sby/roo/6037849695.html,NICE ROOM FOR RENT $750,750,sunnyvale,0,37.395940,-121.995370,0,"I HAVE A NICE ROOM FOR RENT FOR $750. A MONTH WITH A DEPOSIT OF $300.
THE ROOM WILL BE AVAILABLE THIS MONDAY FEBRUARY 27, 2017.
THERE IS A CORNER TABLE WITH A LAMP THAT YOU CAN USE IF YOU LIKE.
THE ROOM IS LOCATED 3 MINUTES FROM 101 AND LAWRENCE EXPRESSWAY.
YOU WILL BE SHARING THE BATHROOM WITH TWO OTHER PERSONS. GOOD FOR A COMMUTER.
NO DRUGS AND NO SMOKING, NO PETS. SINGLE PERSON. ALL INCLUDED. TOTAL DO BEFORE YOU MOVE IN $1050.00
THANK YOU. 
PLEASE CALL MIGUEL AT",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,FALSE
6017822040,2017-03-10 08:39,http://sfbay.craigslist.org/eby/roo/6017822040.html,Attn LLNL and SAP Interns to Share A Lovely Home,950,dublin / pleasanton / livermore,1800,37.752600,-121.770000,22,"Hello Interns! This home is 1800 sq ft.with a lovely yard and wifi,laundry room,kitchen usage and borrowing of a bicycle to be kept in running order by the Intern. The utilities will be included.There will be a charge if there is overusing. The offer is a private bedroom furnished and a shared bathroom with on or two other Interns. Currently there are two rooms to let. No couples or overnight guests.Company of other Interns is cool for Lunch and Dinner or a cook out.
The home is approx. 2 1/2 miles from the Lab. The bus line is usable to go through downtown which is roughly 5 miles from the house and includes all kinds of cuisine. There are movie theatres and community theatre as well. We are surrounded by Vineyards and lovely hiking and biking opportunities.If you have a car there is street parking
We are about 6 miles east of SAP. The bus line drops off right in front of SAP. Bart is located in Dublin (which is where SAP Is) Bus goes to Bart from Livermore and then to SF if you wish.Bikes are allowed on the bus which is nice. My business is located in San Bruno very close to SF International. Should you need a lift to travel we can make that happen.
All in all a great experience. Just need to bring your clothes and technology. Oh ya, no excessive drinking or drug use and NO smokers. 
AVEDA products will be encouraged to be used in the bathrooms provided by the homeowner Me.
Photos will be provided to serious inquiries. A copy of yor excetance letter will be asked for to verify employment.
I am across the street from the bus pick up. Also just up the block is a shopping center with Starbucks,pizza,Chinese, Japanese ,burgers and a nice little wine and beer place.
Looking forward to your reply!",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,TRUE
6037849403,2017-03-10 08:38,http://sfbay.craigslist.org/eby/roo/6037849403.html,Room for rent,685,pittsburg / antioch,101,38.023391,-121.882110,7,"Modern 2200 sqft. house in Safe Neighborhood, located within a few minutes to Highway, Bart,  Marina and Shopping.
Renting bedroom (10ft. x 10ft.) with closet (5.5ft. x 31in. deep) for one person, additional closet available in hallway for this bedroom. 
Share hallway full tub/shower bathroom with A private vanity cabinet.
Half bath available downstairs.
Full use of kitchen and indoor laundry units.
No pets, no drugs, no alcohol, no smoking.
Utilities are prorated shared equally on a monthly basis.
Driveway parking available.
One car space parking available in 2 car garage for an additional fee of $80.00/Month.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
6023183758,2017-03-10 08:38,http://sfbay.craigslist.org/sfc/roo/6023183758.html,Leave Substance Abuse Behind with Addiction Recovery Treatment,100,downtown / civic / van ness,1200,37.772500,-122.414700,22,Drug rehab and detox is offered at our luxurious recovery center. Access top of the line care with our specialized physicians and psychiatrists. Most private health insurances or PPO are accepted. Don't suffer from a substance abuse problem any longer. Please make the call today and enroll into addiction recovery treatment that really works. Dont delay in getting help. Call our treatment facility.,TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,TRUE
5997667217,2017-03-10 08:38,http://sfbay.craigslist.org/sfc/roo/5997667217.html,Leave Substance Abuse Behind with Addiction Recovery Treatment,100,downtown / civic / van ness,1200,37.772500,-122.414700,22,Drug rehab and detox is offered at our luxurious recovery center. Access top of the line care with our specialized physicians and psychiatrists. Most private health insurances or PPO are accepted. Don't suffer from a substance abuse problem any longer. Please make the call today and enroll into addiction recovery treatment that really works. Dont delay in getting help. Call our treatment facility.,TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,TRUE
6019987823,2017-03-10 08:37,http://sfbay.craigslist.org/sfc/roo/6019987823.html,Room available in 2 BR/1.5 Bath gorgeous apt,1750,pacific heights,0,37.790160,-122.423975,15,"Hi All, my brother and his fianc̩ are moving out, so I'm looking for a new roommate! They should be officially moving into their new place on 4/1, but we could make 3/15 work or any other date during March potentially. 

About me: 30 year old female working in a tech company with a health care bent. I love yoga and generally being active. Been in SF for 4 years now. Recently adopted a 4 year old small dog who is the chillest and sweetest (barely barks). I have a boyfriend and tend to stay over at his place over mine. Looking for a roommate who respects the space as much as I do and won't bring the party home. Occasional guests are fine. My prior roommates and I would just give each other a heads up.

Photos of the room which is 10x10, living room, and dog attached!

Other info-- 
1. Parking: Located in attached garage below complex. $200 per month separate from rent.
2. Bathroom: We'd share the common bathroom (though really, I only use it for showers mainly), as I have my own half bath that I use.
3. Kitchen perks: Garbage disposal and dishwasher. Enough room for 2 people to cook.
4. Other perks: Super convenient and walkable. A block away from Whole Foods (and Trader Joe's is 4 blocks away), 2 blocks from Lafayette Park, 15 min walk to Union St. up North and 15 min walk to Fillmore St. to the West.
5. Furnishings: My place is furnished in the common spaces, but the bedroom that's available isn't. 
6. Other dogs/cats allowed? Unfortunately not, per Property Management, plus I'm allergic to cats. :(
7. Perks about the complex: It's gated for security. There's a pool and sauna in the courtyard, as well as a communal storage room in the basement.


Feel free to contact me with any questions! Look forward to hearing from you.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,TRUE
6033011514,2017-03-10 08:37,http://sfbay.craigslist.org/sby/roo/6033011514.html,"Nice room in clean prof. house by Tesla, Cisco, Sandisk/WD, Samsung",950,milpitas,120,37.438713,-121.902473,7,"For rent in Milpitas is a very nice room in a clean friendly professional household.  This will be available starting April 1st, 2017.

The room is approximately 10x12 feet and shares a bathroom with a long-term tenant, a male engineer.  The owner is a male executive in the high-tech industry.  Laundry (Washer/Dryer) are available in the garage, along with a full kitchen/fridge and BBQ outside (we like to cook a lot).  All utilities and wifi are included.  The garage can provide secure parking for a motorcycle, bikes, kayaks, etc .

The house is located in a nice quiet family development in Milpitas with a pool and near a lake and walking trails.  It is within easy walking distance of the Milpitas Center (Safeway, Starbucks,restaurants, etc.) and a short drive or bus ride to VTA (Great Mall) and BART (Warm Springs and Fremont BART stations).    It is situated conveniently to 880, 680, and 237 freeways, and to employers like Tesla, Cisco, Sandisk / Western Digital, KLA, Samsung, Johnson and Johnson.

This would be ideal for a high-tech professional looking for a clean, non-smoking, relaxing place to stay and work.  You must be dog-friendly (i.e, responsible around animals, no pet allergies) and able to get along with people.

Terms: $950/month rent, I require one month security deposit and first month's rent.  Sole occupant only. Please provide current LinkedIn profile and phone number with your response.

Absolutely no drugs, drama, parties, or smoking.  If you are looking for that, please find another place.",TRUE,FALSE,True,True,TRUE,True,FALSE,TRUE,TRUE
6022199444,2017-03-10 08:36,http://sfbay.craigslist.org/sby/roo/6022199444.html,$900 -- flexible term renter for master bedroom in (san jose west),900,san jose west,350,,,,"We are a 2 (indoor) cat, professional family looking to rent out the spare master bedroom in a two story unit w/ stairs, in a very quiet home/neighborhood. Utilities are included in monthly rental.

 Your room includes your own private bathroom and use of kitchen. Book shelf/dresser, lamp, end table and built-in large workspace are available in room that is open and airy. Window across one wall for natural light. 

 West San Jose near Campbell. Close to eBay; easy access to highways 680/280/85; light rail (VTA) is approx. 1.5 miles away at Hamilton Station for downtown San Jose and beyond. Walk to Santana Row.

 Credit report and 3 references must be provided. If interested, please contact homeowner.",TRUE,FALSE,True,True,TRUE,True,TRUE,TRUE,FALSE
6015504636,2017-03-10 08:36,http://sfbay.craigslist.org/eby/roo/6015504636.html,Room for rent n big house $1000.00,1000,oakland lake merritt / grand,100,37.813427,-122.245279,15,"Female owner likes to have female roommate
Room furnished [11x10] for rent avail. Mar 1
$1000.00 a month furnished.  Utilities including laundry and internet are covered. 
Shared bathroom , share half or refri and freezer. 
Big living room and kitchen.  View of lake.
Big deck and back yard good for relaxing or yoga.

Walk to all restaurants on Grand Ave, Grand Theater, Trader Joe's, Safeway, all buses and carpool to SF. 1.5 miles to Lake Merritt Bart station


Lake Merritt, Oakland Hill, Grand lake, Oakland downtown, 

No pets.  No smoking.light cooking,   No exception.

Email a short bio if interested.",TRUE,TRUE,False,True,TRUE,True,FALSE,TRUE,FALSE
